LineId,Time,Component,Pid,Content,EventTemplate,EventId
1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,onExtend: <*> 0 0 0,487
1830,20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33450764,209
1831,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1832,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1833,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1834,20171224-0:6:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1835,20171224-0:6:16:562,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1836,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,onExtend: <*> 0 0 0,487
1837,20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33767093,64
1838,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1839,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1840,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1841,20171224-0:7:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1842,20171224-0:7:2:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1843,20171224-0:7:2:150,Step_LSC,30002312,onExtend:1514045222000 0 0 5,onExtend: <*> 0 0 5,442
1844,20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33821183,423
1845,20171224-0:7:2:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1846,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1847,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1848,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1849,20171224-0:7:4:153,Step_LSC,30002312,onExtend:1514045224000 0 0 0,onExtend: <*> 0 0 0,487
1850,20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33866758,405
1851,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1852,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1853,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1854,20171224-0:7:20:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1855,20171224-0:7:20:149,Step_LSC,30002312,onExtend:1514045240000 0 0 5,onExtend: <*> 0 0 5,442
1856,20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33868758,539
1857,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1858,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1859,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1860,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1861,20171224-0:7:21:149,Step_LSC,30002312,onExtend:1514045241000 0 0 0,onExtend: <*> 0 0 0,487
1862,20171224-0:7:21:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33884757,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33884757,82
1863,20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1864,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1865,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1866,20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1867,20171224-0:9:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1868,20171224-0:9:4:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1869,20171224-0:9:4:148,Step_LSC,30002312,onExtend:1514045344000 0 0 5,onExtend: <*> 0 0 5,442
1870,20171224-0:9:4:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33885759,106
1871,20171224-0:9:4:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1872,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1873,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1874,20171224-0:9:6:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1875,20171224-0:9:6:148,Step_LSC,30002312,onExtend:1514045346000 0 0 0,onExtend: <*> 0 0 0,487
1876,20171224-0:9:6:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33988760,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33988760,23
1877,20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1878,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1879,20171224-0:9:6:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1880,20171224-0:9:34:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1881,20171224-0:9:34:153,Step_LSC,30002312,onExtend:1514045374000 0 0 5,onExtend: <*> 0 0 5,442
1882,20171224-0:9:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##33990761,399
1883,20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1884,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1885,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1886,20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1887,20171224-0:9:35:148,Step_LSC,30002312,onExtend:1514045375000 0 0 0,onExtend: <*> 0 0 0,487
1888,20171224-0:9:35:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34018758,368
1889,20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1890,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1891,20171224-0:9:35:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1892,20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1893,20171224-0:10:9:136,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1894,20171224-0:10:9:143,Step_LSC,30002312,onExtend:1514045409000 0 0 5,onExtend: <*> 0 0 5,442
1895,20171224-0:10:9:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34019759,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34019759,160
1896,20171224-0:10:9:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1897,20171224-0:10:9:443,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1898,20171224-0:10:9:443,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1899,20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1900,20171224-0:10:10:148,Step_LSC,30002312,onExtend:1514045410000 0 0 0,onExtend: <*> 0 0 0,487
1901,20171224-0:10:10:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34053757,166
1902,20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1903,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1904,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1905,20171224-0:10:42:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1906,20171224-0:10:42:149,Step_LSC,30002312,onExtend:1514045442000 0 0 5,onExtend: <*> 0 0 5,442
1907,20171224-0:10:42:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34054759,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34054759,464
1908,20171224-0:10:42:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1909,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1910,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1911,20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1912,20171224-0:10:43:153,Step_LSC,30002312,onExtend:1514045443000 0 0 0,onExtend: <*> 0 0 0,487
1913,20171224-0:10:43:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34086757,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34086757,327
1914,20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1915,20171224-0:10:43:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1916,20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1917,20171224-0:11:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1918,20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1919,20171224-0:11:56:151,Step_LSC,30002312,onExtend:1514045516000 0 0 5,onExtend: <*> 0 0 5,442
1920,20171224-0:11:56:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34087759,393
1921,20171224-0:11:56:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1922,20171224-0:11:56:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1923,20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1924,20171224-0:11:57:141,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1925,20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0,onExtend: <*> 0 0 0,487
1926,20171224-0:11:57:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34160765,200
1927,20171224-0:11:57:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1928,20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1929,20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1930,20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1931,20171224-0:13:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1932,20171224-0:14:0:160,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1933,20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1934,20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1935,20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0,onExtend: <*> 0 0 0,487
1936,20171224-0:15:53:285,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34161762,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34161762,509
1937,20171224-0:15:53:286,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1938,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1939,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1940,20171224-0:16:0:149,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1941,20171224-0:17:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1942,20171224-0:18:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1943,20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1944,20171224-0:20:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1945,20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1946,20171224-0:22:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1947,20171224-0:23:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1948,20171224-0:24:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1949,20171224-0:25:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1950,20171224-0:25:16:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1951,20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5,onExtend: <*> 0 0 5,442
1952,20171224-0:25:16:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34397604,353
1953,20171224-0:25:16:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
1954,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories=<*>,234
1955,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude=0,460
1956,20171224-0:25:17:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*> 3786,563
1957,20171224-0:25:17:149,Step_LSC,30002312,onExtend:1514046317000 0 0 0,onExtend: <*> 0 0 0,487
1958,20171224-0:25:17:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34960758,getTodayTotalDetailSteps = <*>##0##549659##8661##16256##34960758,156
1959,20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,setTodayTotalDetailSteps=<*>##0##<*>##<*>##<*>,53
